0.5954419594841613 0.7451009316485984 0.2977209797420807 0.3725504658242992 0.2264111439346411
0.05452309261409642 0.9668187418948437 0.02726154630704821 0.4834093709474219 0.8876722920811896
0.009322636245723093 0.04489979241621515 0.004661318122861547 0.02244989620810758 0.1581481179836128
0.7967356608024384 0.2383684696545269 0.3983678304012192 0.1191842348272635 0.8407533951490559
0.9055119237299057 0.6906421794777057 0.4527559618649529 0.3453210897388528 0.9323137448386557
0.5955990100423375 0.1853768687914757 0.2977995050211688 0.09268843439573785 0.2405363111487106
0.8734557291490045 0.8012145139362004 0.4367278645745022 0.4006072569681002 0.344315028375078
0.5738888682121841 0.2665776968873727 0.2869444341060921 0.1332888484436864 0.9331790894721463
0.3400244048828457 0.8442313481843422 0.1700122024414229 0.4221156740921711 0.4667230877663632
0.4520120219573058 0.8887791697774108 0.2260060109786529 0.4443895848887054 0.4607683269346105
0.6679640164512366 0.7123472536888478 0.3339820082256183 0.3561736268444239 0.5029611333236368
0.5788627068336769 0.125109834641024 0.2894313534168385 0.06255491732051202 0.8937718165750974
0.4949613977173501 0.6015888302755914 0.247480698858675 0.3007944151377957 0.6739081147449824
0.2087721736547447 0.9141929870878958 0.1043860868273724 0.4570964935439479 0.1998053338395984
0.9463723646854513 0.2309594394666941 0.4731861823427256 0.1154797197333471 0.6629246017787593
0.7929090719754276 0.5240577388382164 0.3964545359877138 0.2620288694191082 0.05384758647418535
0.2385286747529998 0.6535500320952145 0.1192643373764999 0.3267750160476072 0.4012453659581742
0.5024099873920085 0.4630613816162931 0.2512049936960042 0.2315306908081466 0.3403330212066805
0.6587778703365406 0.03499655986854237 0.3293889351682703 0.01749827993427119 0.02010848499080558
0.9192742687426761 0.2081366566611393 0.4596371343713381 0.1040683283305696 0.191754365619173
0.602156971402228 0.4194824940255183 0.301078485701114 0.2097412470127592 0.5891532295870623
0.1540875547707301 0.7624940979998557 0.07704377738536503 0.3812470489999278 0.9358806822076129
0.8584399108367917 0.6622887161252972 0.4292199554183959 0.3311443580626486 0.5408355037875761
0.9358504033963024 0.108529634783528 0.4679252016981512 0.054264817391764 0.558699150474286
0.3600639699479659 0.8458318507640715 0.180031984973983 0.4229159253820358 0.9564548875887934
0.6643282364090718 0.2837069962086793 0.3321641182045359 0.1418534981043396 0.284774720292262
0.3446052184193986 0.5046962295490921 0.1723026092096993 0.2523481147745461 0.314301722493493
0.01023185955867483 0.2727069569962907 0.005115929779337414 0.1363534784981454 0.9609545296522666
0.02156744542912386 0.3821439810676335 0.01078372271456193 0.1910719905338168 0.8804393893890616
0.9170982256940277 0.6549447251484145 0.4585491128470138 0.3274723625742073 0.3859600162382429
0.9341291812924853 0.3961569900393545 0.4670645906462427 0.1980784950196773 0.9362064218948805
0.6161453582853331 0.7897795772707982 0.3080726791426666 0.3948897886353991 0.7693524646130441
0.2523587516924267 0.02599866539581968 0.1261793758462133 0.01299933269790984 0.9524649774969683
0.2476038335541867 0.723743843616143 0.1238019167770934 0.3618719218080715 0.1288563065078854
0.3920083158086128 0.7980377387636381 0.1960041579043064 0.3990188693818191 0.153633235818077
0.2652180907932605 0.01896509473111279 0.1326090453966302 0.009482547365556393 0.7266051583561043
